id,category,operation,shape,semantic_qualification,numpy_median_ns,cnumpy_median_ns,cnumpy_over_numpy,winner,numpy_cv,cnumpy_cv,numpy_p95_ns,cnumpy_p95_ns
correlate/f64/1000000,signal,correlate,1000000,N/A,4076337.5,4047712.5,0.9929777649667134,cnumpy,0.09483609002480435,0.08760334914509393,4542672.5,4471080.0
cos/f64/1000,unary,cos,1000,N/A,5929.4921875,29783.0078125,5.022859777990052,NumPy,0.10413465739319563,0.08477129261187345,6612.01904296875,36039.21875
cos/f64/10000,unary,cos,10000,N/A,50721.484375,140149.21875,2.763113510516223,NumPy,0.11508145200059534,0.06537279618561591,59350.82031249999,152610.9375
cos/f64/100000,unary,cos,100000,N/A,470681.25,1183300.0,2.514015589106216,NumPy,0.08369893936061384,0.07007089849799976,544834.53125,1311921.875
cos/f64/1000000,unary,cos,1000000,N/A,5841700.0,12840200.0,2.1980245476488007,NumPy,0.05178856458200909,0.0991928790457402,6298145.0,15510499.999999998
cumsum/f64/1000,reduction,cumsum,1000,numpy-1.25/task6-reduction-v1,5350.830078125,23710.3515625,4.4311538988000185,NumPy,0.12315489241045163,0.12694959934971908,6742.495117187499,27485.595703125
cumsum/f64/10000,reduction,cumsum,10000,numpy-1.25/task6-reduction-v1,36558.7890625,63670.3125,1.741587020050112,NumPy,0.060757197415305046,0.1158181927787339,39899.66796875,74671.15234375
cumsum/f64/100000,reduction,cumsum,100000,numpy-1.25/task6-reduction-v1,321704.6875,486012.5,1.5107411203015189,NumPy,0.09982881452069972,0.12131182974999283,395548.75,604402.5
cumsum/f64/1000000,reduction,cumsum,1000000,numpy-1.25/task6-reduction-v1,4631175.0,5304937.5,1.1454841373949376,NumPy,0.06918025271563999,0.10005459814865378,5205357.5,6330048.75
cumsum_axis_last/f64/128x128/axis1,reduction,cumsum_axis_last,128x128,numpy-1.25/task6-reduction-v1,53066.6015625,40303.125,0.7594819305044884,cnumpy,0.08309944016338852,0.1372198513436747,59850.99609374999,48903.02734374999
cumsum_axis_last/f64/32x32/axis1,reduction,cumsum_axis_last,32x32,numpy-1.25/task6-reduction-v1,4054.7119140625,18502.83203125,4.563291406000687,NumPy,0.17762770796355784,0.08761522991461596,5473.84033203125,21527.05078125
cumsum_axis_last/f64/512x512/axis1,reduction,cumsum_axis_last,512x512,numpy-1.25/task6-reduction-v1,1302268.75,737265.625,0.5661393817520385,cnumpy,0.07147256803700594,0.09308433331292205,1487712.1875,848932.4999999999
cumsum_into/f64/1000,preallocated,cumsum_into,1000,N/A,5223.2421875,8034.8876953125,1.5382950678682272,NumPy,0.14663462028400248,0.20066822945518556,6551.481933593748,12335.4443359375
cumsum_into/f64/10000,preallocated,cumsum_into,10000,N/A,36219.04296875,15305.56640625,0.4225834023128588,cnumpy,0.07970689175339543,0.09143636357482415,40618.74023437499,17722.158203125
cumsum_into/f64/100000,preallocated,cumsum_into,100000,N/A,335875.0,87393.75,0.2601972459992557,cnumpy,0.08250914847579358,0.06975381614437444,392480.46875,96207.9296875
cumsum_into/f64/1000000,preallocated,cumsum_into,1000000,N/A,3204650.0,996715.625,0.31102167943457165,cnumpy,0.09097983865058389,0.1259199241065444,3825871.2499999995,1255969.3749999998
det/f64/128x128,linalg,det,128x128,N/A,48324400.0,2411768.75,0.049907888147602456,cnumpy,0.32209563559083076,0.11043609357601894,78816490.0,2683280.0
det/f64/32x32,linalg,det,32x32,N/A,14571.19140625,18529.6875,1.2716659182757073,NumPy,0.12360383728930928,0.14729576393694288,16792.744140625,22024.86328125
det/f64/512x512,linalg,det,512x512,N/A,339739600.0,293361600.0,0.8634895667152136,cnumpy,0.2158339888475017,0.03922800006412791,477092259.9999999,316083550.0
digitize/f64/10000,sorting,digitize,10000,N/A,1178050.0,1527362.5,1.2965175501888715,NumPy,0.06025338974888979,0.11498096575540072,1302295.3125,1817909.375
digitize/f64/1000000,sorting,digitize,1000000,N/A,333580500.0,301787300.0,0.9046910715704305,cnumpy,0.04713402796853583,0.06287388063620779,353984640.0,335552359.99999994
digitize_decreasing/f64/10000,sorting,digitize_decreasing,10000,N/A,1253140.625,1517075.0,1.2106183214673134,NumPy,0.07609077544784178,0.09110274296021958,1443657.8125,1768544.9999999998
digitize_decreasing/f64/1000000,sorting,digitize_decreasing,1000000,N/A,336846400.0,344573800.0,1.0229404262595652,NumPy,0.07419020106784974,0.09206300166721149,370839250.0,389763489.99999994
divide/f64/1000,binary,divide,1000,N/A,1445.953369140625,18912.59765625,13.079673286760515,NumPy,0.11714961690292879,0.15275968980582963,1721.806640625,24350.712890624996
divide/f64/10000,binary,divide,10000,N/A,8552.63671875,28005.6640625,3.274506445609107,NumPy,0.11600186291410475,0.120123400956889,10471.787109375,32697.431640624996
